"","state","date","actuals.newCases","actuals.newDeaths","metrics.vaccinationsInitiatedRatio","metrics.vaccinationsCompletedRatio","metrics.caseDensity","population"
"17250","ND","2020-05-22",88,1,NA,NA,10.4,762062
"17251","ND","2020-05-23",48,0,NA,NA,9.7,762062
"17252","ND","2020-05-24",53,1,NA,NA,9.7,762062
"17253","ND","2020-05-25",39,1,NA,NA,9.9,762062
"17254","ND","2020-05-26",NA,0,NA,NA,NA,762062
"17255","ND","2020-05-27",20,5,NA,NA,8.4,762062
"17256","ND","2020-05-28",42,1,NA,NA,6.3,762062
"17257","ND","2020-05-29",39,2,NA,NA,5.3,762062
"17258","ND","2020-05-30",34,1,NA,NA,5,762062
"17259","ND","2020-05-31",23,1,NA,NA,4.3,762062
"17260","ND","2020-06-01",48,0,NA,NA,4.5,762062
"17261","ND","2020-06-02",21,4,NA,NA,4.3,762062
"17262","ND","2020-06-03",33,1,NA,NA,4.5,762062
"17263","ND","2020-06-04",27,0,NA,NA,4.2,762062
"17264","ND","2020-06-05",39,5,NA,NA,4.2,762062
"17265","ND","2020-06-06",71,1,NA,NA,4.9,762062
"17266","ND","2020-06-07",45,0,NA,NA,5.3,762062
"17267","ND","2020-06-08",19,0,NA,NA,4.8,762062
"17268","ND","2020-06-09",21,0,NA,NA,4.8,762062
"17269","ND","2020-06-10",40,1,NA,NA,4.9,762062
"17270","ND","2020-06-11",39,1,NA,NA,5.1,762062
"17271","ND","2020-06-12",36,0,NA,NA,5.1,762062
"17272","ND","2020-06-13",42,0,NA,NA,4.5,762062
"17273","ND","2020-06-14",22,0,NA,NA,4.1,762062
"17274","ND","2020-06-15",21,0,NA,NA,4.1,762062
"17275","ND","2020-06-16",23,0,NA,NA,4.2,762062
"17276","ND","2020-06-17",43,1,NA,NA,4.2,762062
"17277","ND","2020-06-18",29,3,NA,NA,4,762062
"17278","ND","2020-06-19",33,1,NA,NA,4,762062
"17279","ND","2020-06-20",25,0,NA,NA,3.7,762062
"17280","ND","2020-06-21",37,1,NA,NA,4,762062
"17281","ND","2020-06-22",25,0,NA,NA,4,762062
"17282","ND","2020-06-23",7,1,NA,NA,3.7,762062
"17283","ND","2020-06-24",44,2,NA,NA,3.7,762062
"17284","ND","2020-06-25",32,1,NA,NA,3.8,762062
"17285","ND","2020-06-26",28,0,NA,NA,3.7,762062
"17286","ND","2020-06-27",37,0,NA,NA,3.9,762062
"17287","ND","2020-06-28",37,1,NA,NA,3.9,762062
"17288","ND","2020-06-29",44,0,NA,NA,4.3,762062
"17289","ND","2020-06-30",37,0,NA,NA,4.9,762062
"17290","ND","2020-07-01",39,1,NA,NA,4.8,762062
"17291","ND","2020-07-02",42,0,NA,NA,4.9,762062
"17292","ND","2020-07-03",65,0,NA,NA,5.6,762062
"17293","ND","2020-07-04",57,0,NA,NA,6,762062
"17294","ND","2020-07-05",37,0,NA,NA,6,762062
"17295","ND","2020-07-06",33,0,NA,NA,5.8,762062
"17296","ND","2020-07-07",45,0,NA,NA,6,762062
"17297","ND","2020-07-08",72,0,NA,NA,6.6,762062
"17298","ND","2020-07-09",99,0,NA,NA,7.6,762062
"17299","ND","2020-07-10",84,0,NA,NA,8,762062
"17300","ND","2020-07-11",89,2,NA,NA,8.6,762062
"17301","ND","2020-07-12",91,0,NA,NA,9.6,762062
"17302","ND","2020-07-13",108,0,NA,NA,11,762062
"17303","ND","2020-07-14",51,1,NA,NA,11.1,762062
"17304","ND","2020-07-15",72,0,NA,NA,11.1,762062
"17305","ND","2020-07-16",103,1,NA,NA,11.2,762062
"17306","ND","2020-07-17",124,1,NA,NA,12,762062
"17307","ND","2020-07-18",115,0,NA,NA,12.4,762062
"17308","ND","2020-07-19",112,2,NA,NA,12.8,762062
"17309","ND","2020-07-20",107,1,NA,NA,12.8,762062
"17310","ND","2020-07-21",81,1,NA,NA,13.4,762062
"17311","ND","2020-07-22",160,2,NA,NA,15,762062
"17312","ND","2020-07-23",126,1,NA,NA,15.5,762062
"17313","ND","2020-07-24",121,2,NA,NA,15.4,762062
"17314","ND","2020-07-25",122,0,NA,NA,15.5,762062
"17315","ND","2020-07-26",140,0,NA,NA,16.1,762062
"17316","ND","2020-07-27",110,0,NA,NA,16.1,762062
"17317","ND","2020-07-28",155,1,NA,NA,17.5,762062
"17318","ND","2020-07-29",86,2,NA,NA,16.1,762062
"17319","ND","2020-07-30",74,1,NA,NA,15.1,762062
"17320","ND","2020-07-31",168,0,NA,NA,16,762062
"17321","ND","2020-08-01",133,0,NA,NA,16.2,762062
"17322","ND","2020-08-02",58,2,NA,NA,14.7,762062
"17323","ND","2020-08-03",125,0,NA,NA,15,762062
"17324","ND","2020-08-04",148,2,NA,NA,14.8,762062
"17325","ND","2020-08-05",124,1,NA,NA,15.6,762062
"17326","ND","2020-08-06",120,1,NA,NA,16.4,762062
"17327","ND","2020-08-07",150,1,NA,NA,16.1,762062
"17328","ND","2020-08-08",181,2,NA,NA,17,762062
"17329","ND","2020-08-09",88,0,NA,NA,17.5,762062
"17330","ND","2020-08-10",117,1,NA,NA,17.4,762062
"17331","ND","2020-08-11",172,5,NA,NA,17.8,762062
"17332","ND","2020-08-12",85,2,NA,NA,17.1,762062
"17333","ND","2020-08-13",201,0,NA,NA,18.6,762062
"17334","ND","2020-08-14",151,1,NA,NA,18.7,762062
"17335","ND","2020-08-15",122,0,NA,NA,17.5,762062
"17336","ND","2020-08-16",143,4,NA,NA,18.6,762062
"17337","ND","2020-08-17",60,1,NA,NA,17.5,762062
"17338","ND","2020-08-18",135,2,NA,NA,16.8,762062
"17339","ND","2020-08-19",186,2,NA,NA,18.7,762062
"17340","ND","2020-08-20",274,0,NA,NA,20.1,762062
"17341","ND","2020-08-21",232,2,NA,NA,21.6,762062
"17342","ND","2020-08-22",262,3,NA,NA,24.2,762062
"17343","ND","2020-08-23",140,1,NA,NA,24.2,762062
"17344","ND","2020-08-24",124,1,NA,NA,25.4,762062
"17345","ND","2020-08-25",229,1,NA,NA,27.1,762062
"17346","ND","2020-08-26",238,0,NA,NA,28.1,762062
"17347","ND","2020-08-27",333,1,NA,NA,29.2,762062
"17348","ND","2020-08-28",310,0,NA,NA,30.7,762062
"17349","ND","2020-08-29",374,2,NA,NA,32.8,762062
"17350","ND","2020-08-30",218,1,NA,NA,34.2,762062
"17351","ND","2020-08-31",114,1,NA,NA,34,762062
"17352","ND","2020-09-01",184,2,NA,NA,33.2,762062
"17353","ND","2020-09-02",267,3,NA,NA,33.7,762062
"17354","ND","2020-09-03",362,2,NA,NA,34.3,762062
"17355","ND","2020-09-04",344,0,NA,NA,34.9,762062
"17356","ND","2020-09-05",361,5,NA,NA,34.7,762062
"17357","ND","2020-09-06",297,1,NA,NA,36.2,762062
"17358","ND","2020-09-07",170,0,NA,NA,37.2,762062
"17359","ND","2020-09-08",71,0,NA,NA,35.1,762062
"17360","ND","2020-09-09",238,1,NA,NA,34.5,762062
"17361","ND","2020-09-10",332,2,NA,NA,34,762062
"17362","ND","2020-09-11",241,4,NA,NA,32.1,762062
"17363","ND","2020-09-12",467,3,NA,NA,34,762062
"17364","ND","2020-09-13",426,1,NA,NA,36.5,762062
"17365","ND","2020-09-14",254,2,NA,NA,38,762062
"17366","ND","2020-09-15",233,2,NA,NA,41.1,762062
"17367","ND","2020-09-16",269,5,NA,NA,41.7,762062
"17368","ND","2020-09-17",390,5,NA,NA,42.7,762062
"17369","ND","2020-09-18",507,2,NA,NA,47.7,762062
"17370","ND","2020-09-19",377,8,NA,NA,46,762062
"17371","ND","2020-09-20",351,0,NA,NA,44.6,762062
"17372","ND","2020-09-21",286,1,NA,NA,45.2,762062
"17373","ND","2020-09-22",264,3,NA,NA,45.8,762062
"17374","ND","2020-09-23",473,7,NA,NA,49.6,762062
"17375","ND","2020-09-24",470,9,NA,NA,51.1,762062
"17376","ND","2020-09-25",434,7,NA,NA,49.8,762062
"17377","ND","2020-09-26",495,8,NA,NA,52,762062
"17378","ND","2020-09-27",344,4,NA,NA,51.9,762062
"17379","ND","2020-09-28",259,3,NA,NA,51.3,762062
"17380","ND","2020-09-29",418,5,NA,NA,54.2,762062
"17381","ND","2020-09-30",445,8,NA,NA,53.7,762062
"17382","ND","2020-10-01",372,9,NA,NA,51.9,762062
"17383","ND","2020-10-02",476,8,NA,NA,52.7,762062
"17384","ND","2020-10-03",440,7,NA,NA,51.6,762062
"17385","ND","2020-10-04",416,3,NA,NA,53,762062
"17386","ND","2020-10-05",312,3,NA,NA,54,762062
"17387","ND","2020-10-06",503,4,NA,NA,55.6,762062
"17388","ND","2020-10-07",493,24,NA,NA,56.5,762062
"17389","ND","2020-10-08",527,6,NA,NA,59.4,762062
"17390","ND","2020-10-09",656,11,NA,NA,62.7,762062
"17391","ND","2020-10-10",588,15,NA,NA,65.5,762062
"17392","ND","2020-10-11",637,3,NA,NA,69.7,762062
"17393","ND","2020-10-12",473,7,NA,NA,72.7,762062
"17394","ND","2020-10-13",508,12,NA,NA,72.8,762062
"17395","ND","2020-10-14",702,8,NA,NA,76.7,762062
"17396","ND","2020-10-15",706,5,NA,NA,80,762062
"17397","ND","2020-10-16",864,18,NA,NA,83.9,762062
"17398","ND","2020-10-17",744,11,NA,NA,86.9,762062
"17399","ND","2020-10-18",717,5,NA,NA,88.4,762062
"17400","ND","2020-10-19",659,4,NA,NA,91.9,762062
"17401","ND","2020-10-20",1029,4,NA,NA,101.6,762062
"17402","ND","2020-10-21",499,10,NA,NA,97.8,762062
"17403","ND","2020-10-22",887,9,NA,NA,101.2,762062
"17404","ND","2020-10-23",887,9,NA,NA,101.6,762062
"17405","ND","2020-10-24",935,8,NA,NA,105.2,762062
"17406","ND","2020-10-25",845,8,NA,NA,107.6,762062
"17407","ND","2020-10-26",522,5,NA,NA,105.1,762062
"17408","ND","2020-10-27",889,15,NA,NA,102.4,762062
"17409","ND","2020-10-28",777,12,NA,NA,107.6,762062
"17410","ND","2020-10-29",1223,11,NA,NA,113.9,762062
"17411","ND","2020-10-30",1353,13,NA,NA,122.7,762062
"17412","ND","2020-10-31",1433,12,NA,NA,132,762062
"17413","ND","2020-11-01",1127,7,NA,NA,137.3,762062
"17414","ND","2020-11-02",972,9,NA,NA,145.7,762062
"17415","ND","2020-11-03",1172,16,NA,NA,151,762062
"17416","ND","2020-11-04",1114,12,NA,NA,157.4,762062
"17417","ND","2020-11-05",1536,28,NA,NA,163.2,762062
"17418","ND","2020-11-06",1765,17,NA,NA,170.9,762062
"17419","ND","2020-11-07",1602,15,NA,NA,174.1,762062
"17420","ND","2020-11-08",1101,11,NA,NA,173.6,762062
"17421","ND","2020-11-09",1153,5,NA,NA,177,762062
"17422","ND","2020-11-10",894,30,NA,NA,171.8,762062
"17423","ND","2020-11-11",1021,12,NA,NA,170.1,762062
"17424","ND","2020-11-12",1801,12,NA,NA,175,762062
"17425","ND","2020-11-13",1429,10,NA,NA,168.7,762062
"17426","ND","2020-11-14",2270,19,NA,NA,181.3,762062
"17427","ND","2020-11-15",924,10,NA,NA,177.9,762062
"17428","ND","2020-11-16",1089,7,NA,NA,176.7,762062
"17429","ND","2020-11-17",1082,26,NA,NA,180.3,762062
"17430","ND","2020-11-18",1263,16,NA,NA,184.8,762062
"17431","ND","2020-11-19",1382,10,NA,NA,176.9,762062
"17432","ND","2020-11-20",1404,23,NA,NA,176.5,762062
"17433","ND","2020-11-21",1524,16,NA,NA,162.5,762062
"17434","ND","2020-11-22",1143,6,NA,NA,166.6,762062
"17435","ND","2020-11-23",714,6,NA,NA,159.6,762062
"17436","ND","2020-11-24",1004,37,NA,NA,158.1,762062
"17437","ND","2020-11-25",1077,4,NA,NA,154.6,762062
"17438","ND","2020-11-26",964,10,NA,NA,146.8,762062
"17439","ND","2020-11-27",790,5,NA,NA,135.3,762062
"17440","ND","2020-11-28",703,13,NA,NA,119.9,762062
"17441","ND","2020-11-29",723,5,NA,NA,112,762062
"17442","ND","2020-11-30",594,7,NA,NA,109.8,762062
"17443","ND","2020-12-01",403,27,NA,NA,98.5,762062
"17444","ND","2020-12-02",480,12,NA,NA,87.3,762062
"17445","ND","2020-12-03",970,11,NA,NA,87.4,762062
"17446","ND","2020-12-04",844,12,NA,NA,88.4,762062
"17447","ND","2020-12-05",555,18,NA,NA,85.7,762062
"17448","ND","2020-12-06",477,6,NA,NA,81,762062
"17449","ND","2020-12-07",361,9,NA,NA,76.7,762062
"17450","ND","2020-12-08",NA,36,NA,NA,NA,762062
"17451","ND","2020-12-09",461,17,NA,NA,80.2,762062
"17452","ND","2020-12-10",564,28,NA,NA,71.3,762062
"17453","ND","2020-12-11",507,27,NA,NA,64,762062
"17454","ND","2020-12-12",376,22,NA,NA,60.1,762062
"17455","ND","2020-12-13",281,0,NA,NA,55.8,762062
"17456","ND","2020-12-14",196,5,NA,NA,52.2,762062
"17457","ND","2020-12-15",328,13,NA,NA,50.9,762062
"17458","ND","2020-12-16",291,25,NA,NA,47.7,762062
"17459","ND","2020-12-17",377,9,NA,NA,44.2,762062
"17460","ND","2020-12-18",494,21,NA,NA,43.9,762062
"17461","ND","2020-12-19",231,6,NA,NA,41.2,762062
"17462","ND","2020-12-20",251,0,NA,NA,40.6,762062
"17463","ND","2020-12-21",82,2,NA,NA,38.5,762062
"17464","ND","2020-12-22",332,5,NA,NA,38.6,762062
"17465","ND","2020-12-23",270,5,NA,NA,38.2,762062
"17466","ND","2020-12-24",226,18,NA,NA,35.4,762062
"17467","ND","2020-12-25",274,4,NA,NA,31.2,762062
"17468","ND","2020-12-26",133,0,NA,NA,29.4,762062
"17469","ND","2020-12-27",110,2,NA,NA,26.8,762062
"17470","ND","2020-12-28",93,4,NA,NA,27,762062
"17471","ND","2020-12-29",271,6,NA,NA,25.8,762062
"17472","ND","2020-12-30",372,6,NA,NA,27.7,762062
"17473","ND","2020-12-31",294,10,NA,NA,29,762062
"17474","ND","2021-01-01",275,17,NA,NA,29,762062
"17475","ND","2021-01-02",121,1,NA,NA,28.8,762062
"17476","ND","2021-01-03",150,0,NA,NA,29.5,762062
"17477","ND","2021-01-04",199,2,NA,NA,31.5,762062
"17478","ND","2021-01-05",254,17,NA,NA,31.2,762062
"17479","ND","2021-01-06",338,5,NA,NA,30.6,762062
"17480","ND","2021-01-07",324,7,NA,NA,31.1,762062
"17481","ND","2021-01-08",283,12,NA,NA,31.3,762062
"17482","ND","2021-01-09",120,0,NA,NA,31.3,762062
"17483","ND","2021-01-10",158,0,NA,NA,31.4,762062
"17484","ND","2021-01-11",114,0,NA,NA,29.8,762062
"17485","ND","2021-01-12",138,3,NA,NA,27.7,762062
"17486","ND","2021-01-13",166,1,NA,NA,24.4,762062
"17487","ND","2021-01-14",243,8,0.046,0.009,22.9,762062
"17488","ND","2021-01-15",236,23,0.051,0.01,22,762062
"17489","ND","2021-01-16",115,8,NA,NA,21.9,762062
"17490","ND","2021-01-17",150,3,NA,NA,21.8,762062
"17491","ND","2021-01-18",70,0,NA,NA,21,762062
"17492","ND","2021-01-19",137,2,0.062,0.011,20.9,762062
"17493","ND","2021-01-20",151,1,0.063,0.012,20.7,762062
"17494","ND","2021-01-21",148,13,0.064,0.013,18.9,762062
"17495","ND","2021-01-22",200,6,0.067,0.016,18.2,762062
"17496","ND","2021-01-23",153,8,0.07,0.019,18.9,762062
"17497","ND","2021-01-24",97,0,0.074,0.02,17.9,762062
"17498","ND","2021-01-25",57,0,0.076,0.021,17.7,762062
"17499","ND","2021-01-26",132,4,0.076,0.021,17.6,762062
"17500","ND","2021-01-27",154,1,0.077,0.022,17.6,762062
"17501","ND","2021-01-28",145,1,0.079,0.024,17.6,762062
"17502","ND","2021-01-29",153,2,0.084,0.027,16.7,762062
"17503","ND","2021-01-30",104,3,0.088,0.03,15.8,762062
"17504","ND","2021-01-31",68,0,0.093,0.033,15.2,762062
"17505","ND","2021-02-01",53,0,0.094,0.034,15.2,762062
"17506","ND","2021-02-02",115,0,0.094,0.035,14.8,762062
"17507","ND","2021-02-03",138,0,0.095,0.036,14.5,762062
"17508","ND","2021-02-04",98,0,0.098,0.038,13.7,762062
"17509","ND","2021-02-05",61,4,0.103,0.04,11.9,762062
"17510","ND","2021-02-06",11,2,0.108,0.046,10.2,762062
"17511","ND","2021-02-07",49,0,0.112,0.049,9.8,762062
"17512","ND","2021-02-08",30,1,NA,NA,9.4,762062
"17513","ND","2021-02-09",NA,3,0.115,0.05,NA,762062
"17514","ND","2021-02-10",39,2,0.117,0.051,6.3,762062
"17515","ND","2021-02-11",139,1,0.119,0.053,7.2,762062
"17516","ND","2021-02-12",113,1,0.124,0.057,8.3,762062
"17517","ND","2021-02-13",85,0,0.127,0.06,10,762062
"17518","ND","2021-02-14",46,0,0.13,0.062,9.9,762062
"17519","ND","2021-02-15",46,0,NA,NA,10.2,762062
"17520","ND","2021-02-16",138,0,0.134,0.065,11.4,762062
"17521","ND","2021-02-17",120,0,0.134,0.065,12.9,762062
"17522","ND","2021-02-18",133,4,0.137,0.066,12.8,762062
"17523","ND","2021-02-19",119,0,0.16,0.076,12.9,762062
"17524","ND","2021-02-20",75,2,0.164,0.081,12.7,762062
"17525","ND","2021-02-21",49,1,0.167,0.086,12.7,762062
"17526","ND","2021-02-22",35,0,0.164,0.083,12.5,762062
"17527","ND","2021-02-23",104,1,0.164,0.084,11.9,762062
"17528","ND","2021-02-24",115,1,0.167,0.085,11.8,762062
"17529","ND","2021-02-25",90,1,0.17,0.087,11,762062
"17530","ND","2021-02-26",90,1,0.177,0.091,10.5,762062
"17531","ND","2021-02-27",69,3,0.187,0.098,10.3,762062
"17532","ND","2021-02-28",29,0,0.193,0.102,10,762062
"17533","ND","2021-03-01",43,0,0.196,0.104,10.1,762062
"17534","ND","2021-03-02",105,2,0.196,0.104,10.1,762062
"17535","ND","2021-03-03",110,1,0.198,0.106,10,762062
"17536","ND","2021-03-04",117,0,0.201,0.109,10.6,762062
"17537","ND","2021-03-05",94,0,0.208,0.114,10.6,762062
"17538","ND","2021-03-06",79,1,0.216,0.116,10.8,762062
"17539","ND","2021-03-07",34,0,0.224,0.119,10.9,762062
"17540","ND","2021-03-08",28,0,0.227,0.12,10.6,762062
"17541","ND","2021-03-09",95,0,0.228,0.121,10.4,762062
"17542","ND","2021-03-10",101,2,0.23,0.123,10.3,762062
"17543","ND","2021-03-11",112,4,0.234,0.127,10.2,762062
"17544","ND","2021-03-12",121,1,0.244,0.133,10.7,762062
"17545","ND","2021-03-13",95,2,0.252,0.14,11,762062
"17546","ND","2021-03-14",34,0,0.259,0.145,11,762062
"17547","ND","2021-03-15",25,0,0.261,0.149,10.9,762062
"17548","ND","2021-03-16",149,1,0.261,0.149,11.9,762062
"17549","ND","2021-03-17",134,1,0.263,0.151,12.6,762062
"17550","ND","2021-03-18",119,0,0.267,0.154,12.7,762062
"17551","ND","2021-03-19",111,1,0.275,0.159,12.5,762062
"17552","ND","2021-03-20",88,1,0.283,0.164,12.4,762062
"17553","ND","2021-03-21",49,0,0.287,0.168,12.7,762062
"17554","ND","2021-03-22",50,0,0.29,0.17,13.1,762062
"17555","ND","2021-03-23",164,2,0.29,0.17,13.4,762062
"17556","ND","2021-03-24",136,1,0.292,0.171,13.4,762062
"17557","ND","2021-03-25",198,2,0.296,0.174,14.9,762062
"17558","ND","2021-03-26",184,1,0.302,0.182,16.3,762062
"17559","ND","2021-03-27",154,0,0.307,0.19,17.5,762062
"17560","ND","2021-03-28",47,0,0.31,0.196,17.5,762062
"17561","ND","2021-03-29",56,0,0.311,0.199,17.6,762062
"17562","ND","2021-03-30",241,0,0.321,0.202,19,762062
"17563","ND","2021-03-31",211,0,0.323,0.203,20.5,762062
"17564","ND","2021-04-01",208,0,0.328,0.206,20.6,762062
"17565","ND","2021-04-02",161,0,0.337,0.216,20.2,762062
"17566","ND","2021-04-03",117,0,0.343,0.226,19.5,762062
"17567","ND","2021-04-04",61,0,0.345,0.229,19.8,762062
"17568","ND","2021-04-05",75,0,0.346,0.23,20.1,762062
"17569","ND","2021-04-06",260,2,0.346,0.232,20.5,762062
"17570","ND","2021-04-07",193,0,0.348,0.235,20.2,762062
"17571","ND","2021-04-08",197,0,0.352,0.24,19.9,762062
"17572","ND","2021-04-09",124,2,0.357,0.25,19.3,762062
"17573","ND","2021-04-10",213,1,0.363,0.26,21.1,762062
"17574","ND","2021-04-11",44,0,0.366,0.267,20.7,762062
"17575","ND","2021-04-12",63,0,0.368,0.271,20.5,762062
"17576","ND","2021-04-13",231,2,0.368,0.271,20,762062
"17577","ND","2021-04-14",176,1,0.37,0.274,19.6,762062
"17578","ND","2021-04-15",165,1,0.371,0.279,19,762062
"17579","ND","2021-04-16",177,3,0.376,0.284,20,762062
"17580","ND","2021-04-17",139,1,0.378,0.29,18.7,762062
"17581","ND","2021-04-18",58,0,0.38,0.296,18.9,762062
"17582","ND","2021-04-19",51,0,0.38,0.298,18.7,762062
"17583","ND","2021-04-20",237,3,0.38,0.298,18.8,762062
"17584","ND","2021-04-21",176,2,0.381,0.301,18.8,762062
"17585","ND","2021-04-22",167,0,0.382,0.304,18.8,762062
"17586","ND","2021-04-23",152,2,0.384,0.309,18.4,762062
"17587","ND","2021-04-24",119,0,0.386,0.315,18,762062
"17588","ND","2021-04-25",32,0,0.388,0.319,17.5,762062
"17589","ND","2021-04-26",121,0,0.388,0.32,18.8,762062
"17590","ND","2021-04-27",189,0,0.388,0.32,17.9,762062
"17591","ND","2021-04-28",156,0,0.389,0.321,17.5,762062
"17592","ND","2021-04-29",144,5,0.39,0.324,17.1,762062
"17593","ND","2021-04-30",175,1,0.392,0.328,17.5,762062
"17594","ND","2021-05-01",166,2,0.394,0.33,18.4,762062
"17595","ND","2021-05-02",69,0,0.395,0.332,19.1,762062
"17596","ND","2021-05-03",55,0,0.395,0.332,17.9,762062
"17597","ND","2021-05-04",149,0,0.395,0.332,17.1,762062
"17598","ND","2021-05-05",169,3,0.396,0.334,17.4,762062
"17599","ND","2021-05-06",137,2,0.397,0.335,17.2,762062
"17600","ND","2021-05-07",122,0,0.398,0.339,16.3,762062
"17601","ND","2021-05-08",98,0,0.4,0.342,15,762062
"17602","ND","2021-05-09",43,0,0.401,0.344,14.5,762062
"17603","ND","2021-05-10",44,0,0.401,0.344,14.3,762062
"17604","ND","2021-05-11",126,3,0.401,0.344,13.9,762062
"17605","ND","2021-05-12",111,0,0.402,0.345,12.8,762062
"17606","ND","2021-05-13",114,1,0.403,0.347,12.3,762062
"17607","ND","2021-05-14",96,1,0.404,0.349,11.8,762062
"17608","ND","2021-05-15",84,0,0.405,0.351,11.6,762062
"17609","ND","2021-05-16",47,0,0.406,0.352,11.7,762062
"17610","ND","2021-05-17",31,0,0.407,0.352,11.4,762062
"17611","ND","2021-05-18",100,0,0.407,0.353,10.9,762062
"17612","ND","2021-05-19",127,2,0.408,0.353,11.2,762062
"17613","ND","2021-05-20",78,1,0.41,0.355,10.6,762062
"17614","ND","2021-05-21",69,0,0.411,0.356,10,762062
"17615","ND","2021-05-22",68,0,0.413,0.358,9.7,762062
"17616","ND","2021-05-23",26,0,0.415,0.36,9.4,762062
"17617","ND","2021-05-24",30,0,0.415,0.36,9.3,762062
"17618","ND","2021-05-25",80,0,0.416,0.36,9,762062
"17619","ND","2021-05-26",67,2,0.417,0.361,7.8,762062
"17620","ND","2021-05-27",41,2,0.418,0.362,7.1,762062
"17621","ND","2021-05-28",49,2,0.419,0.363,6.8,762062
"17622","ND","2021-05-29",46,0,0.421,0.365,6.4,762062
"17623","ND","2021-05-30",20,0,0.422,0.366,6.2,762062
"17624","ND","2021-05-31",9,0,NA,NA,5.8,762062
"17625","ND","2021-06-01",18,0,0.422,0.366,4.7,762062
"17626","ND","2021-06-02",83,0,0.422,0.366,5,762062
"17627","ND","2021-06-03",53,3,0.423,0.367,5.2,762062
"17628","ND","2021-06-04",53,0,0.424,0.368,5.3,762062
"17629","ND","2021-06-05",27,1,0.424,0.368,4.9,762062
"17630","ND","2021-06-06",21,0,0.426,0.369,4.9,762062
"17631","ND","2021-06-07",16,0,0.426,0.371,5.1,762062
"17632","ND","2021-06-08",39,0,0.427,0.371,5.5,762062
"17633","ND","2021-06-09",44,1,0.427,0.371,4.7,762062
"17634","ND","2021-06-10",53,0,0.427,0.372,4.7,762062
"17635","ND","2021-06-11",35,3,0.428,0.373,4.4,762062
"17636","ND","2021-06-12",40,0,0.429,0.374,4.6,762062
"17637","ND","2021-06-13",6,0,0.43,0.376,4.4,762062
"17638","ND","2021-06-14",8,0,0.43,0.377,4.2,762062
"17639","ND","2021-06-15",33,1,0.431,0.377,4.1,762062
"17640","ND","2021-06-16",19,1,0.431,0.378,3.6,762062
"17641","ND","2021-06-17",28,1,0.432,0.379,3.2,762062
"17642","ND","2021-06-18",24,0,0.433,0.38,3,762062
"17643","ND","2021-06-19",15,0,0.434,0.381,2.5,762062
"17644","ND","2021-06-20",8,0,0.434,0.382,2.5,762062
"17645","ND","2021-06-21",4,0,0.434,0.383,2.5,762062
"17646","ND","2021-06-22",27,3,0.434,0.383,2.3,762062
"17647","ND","2021-06-23",16,0,0.435,0.383,2.3,762062
"17648","ND","2021-06-24",13,1,0.435,0.384,2,762062
"17649","ND","2021-06-25",17,0,0.436,0.385,1.9,762062
"17650","ND","2021-06-26",13,1,0.437,0.386,1.8,762062
"17651","ND","2021-06-27",6,0,0.438,0.387,1.8,762062
"17652","ND","2021-06-28",3,0,0.438,0.387,1.8,762062
"17653","ND","2021-06-29",14,0,0.438,0.387,1.5,762062
"17654","ND","2021-06-30",27,0,0.438,0.388,1.7,762062
"17655","ND","2021-07-01",11,0,0.439,0.389,1.7,762062
"17656","ND","2021-07-02",11,0,0.44,0.39,1.6,762062
"17657","ND","2021-07-03",5,0,0.441,0.391,1.4,762062
"17658","ND","2021-07-04",2,0,0.441,0.391,1.4,762062
"17659","ND","2021-07-05",9,0,NA,NA,1.5,762062
"17660","ND","2021-07-06",6,0,0.441,0.391,1.3,762062
"17661","ND","2021-07-07",28,0,0.442,0.391,1.3,762062
"17662","ND","2021-07-08",29,2,0.442,0.392,1.7,762062
"17663","ND","2021-07-09",13,2,0.443,0.393,1.7,762062
"17664","ND","2021-07-10",27,0,0.443,0.393,2.1,762062
"17665","ND","2021-07-11",9,0,0.444,0.394,2.3,762062
"17666","ND","2021-07-12",1,0,0.444,0.394,2.1,762062
"17667","ND","2021-07-13",41,0,0.444,0.394,2.8,762062
"17668","ND","2021-07-14",27,4,0.444,0.394,2.8,762062
"17669","ND","2021-07-15",32,0,0.445,0.395,2.8,762062
"17670","ND","2021-07-16",17,0,0.446,0.395,2.9,762062
"17671","ND","2021-07-17",25,1,0.446,0.396,2.8,762062
"17672","ND","2021-07-18",8,0,0.447,0.397,2.8,762062
"17673","ND","2021-07-19",11,0,0.447,0.397,3,762062
"17674","ND","2021-07-20",48,0,0.446,0.396,3.1,762062
"17675","ND","2021-07-21",26,1,0.447,0.397,3.1,762062
"17676","ND","2021-07-22",34,0,0.448,0.397,3.2,762062
"17677","ND","2021-07-23",43,0,0.449,0.398,3.7,762062
"17678","ND","2021-07-24",45,0,0.45,0.399,4,762062
"17679","ND","2021-07-25",12,0,0.451,0.399,4.1,762062
"17680","ND","2021-07-26",38,0,0.451,0.399,4.6,762062
"17681","ND","2021-07-27",66,0,0.451,0.399,4.9,762062
"17682","ND","2021-07-28",80,0,0.452,0.4,6,762062
"17683","ND","2021-07-29",75,0,0.453,0.4,6.7,762062
"17684","ND","2021-07-30",84,1,0.454,0.401,7.5,762062
"17685","ND","2021-07-31",74,0,0.455,0.401,8,762062
"17686","ND","2021-08-01",30,0,0.456,0.402,8.4,762062
"17687","ND","2021-08-02",25,0,0.456,0.402,8.1,762062
"17688","ND","2021-08-03",138,1,0.456,0.402,9.5,762062
